scenario,episode,algorithm,reward
domain_randomized_randomized,259,DQN-Rand,179.20932894945145
domain_randomized_randomized,260,DQN-Rand,223.66336750984192
domain_randomized_randomized,261,DQN-Rand,50.65968756005168
domain_randomized_randomized,262,DQN-Rand,245.84690761566162
domain_randomized_randomized,263,DQN-Rand,294.5256600379944
domain_randomized_randomized,264,DQN-Rand,117.1848376095295
domain_randomized_randomized,265,DQN-Rand,137.85938107967377
domain_randomized_randomized,266,DQN-Rand,389.1438891887665
domain_randomized_randomized,267,DQN-Rand,41.12731220573187
domain_randomized_randomized,268,DQN-Rand,45.08734227158129
domain_randomized_randomized,269,DQN-Rand,85.75996148586273
domain_randomized_randomized,270,DQN-Rand,207.72630739212036
domain_randomized_randomized,271,DQN-Rand,306.41413378715515
domain_randomized_randomized,272,DQN-Rand,212.10067504644394
domain_randomized_randomized,273,DQN-Rand,-24.333120107650757
domain_randomized_randomized,274,DQN-Rand,92.33709700405598
domain_randomized_randomized,275,DQN-Rand,319.1927492618561
domain_randomized_randomized,276,DQN-Rand,97.26798701286316
domain_randomized_randomized,277,DQN-Rand,89.39437711238861
domain_randomized_randomized,278,DQN-Rand,120.0853887796402
domain_randomized_randomized,279,DQN-Rand,192.63526737689972
domain_randomized_randomized,280,DQN-Rand,144.53528261184692
domain_randomized_randomized,281,DQN-Rand,213.1353075504303
domain_randomized_randomized,282,DQN-Rand,317.1541340351105
domain_randomized_randomized,283,DQN-Rand,211.27072405815125
domain_randomized_randomized,284,DQN-Rand,113.20632916688919
domain_randomized_randomized,285,DQN-Rand,228.4234607219696
domain_randomized_randomized,286,DQN-Rand,298.03610122203827
domain_randomized_randomized,287,DQN-Rand,284.09891122579575
domain_randomized_randomized,288,DQN-Rand,84.5767782330513
domain_randomized_randomized,289,DQN-Rand,341.64990067481995
domain_randomized_randomized,290,DQN-Rand,279.2519946694374
domain_randomized_randomized,291,DQN-Rand,198.61131212115288
domain_randomized_randomized,292,DQN-Rand,138.049742102623
domain_randomized_randomized,293,DQN-Rand,-32.66590344905853
domain_randomized_randomized,294,DQN-Rand,237.43819868564606
domain_randomized_randomized,295,DQN-Rand,109.5922224521637
domain_randomized_randomized,296,DQN-Rand,332.6063575744629
domain_randomized_randomized,297,DQN-Rand,504.20598697662354
domain_randomized_randomized,298,DQN-Rand,163.22710061073303
domain_randomized_randomized,299,DQN-Rand,238.086332321167
domain_randomized_randomized,300,DQN-Rand,339.0039952993393
domain_randomized_randomized,301,DQN-Rand,263.4223778247833
domain_randomized_randomized,302,DQN-Rand,81.4474126547575
domain_randomized_randomized,303,DQN-Rand,301.772633433342
domain_randomized_randomized,304,DQN-Rand,303.5826881825924
domain_randomized_randomized,305,DQN-Rand,241.67560851573944
domain_randomized_randomized,306,DQN-Rand,199.63360714912415
domain_randomized_randomized,307,DQN-Rand,19.908730067312717
domain_randomized_randomized,308,DQN-Rand,355.75624668598175
domain_randomized_randomized,309,DQN-Rand,267.68187642097473
domain_randomized_randomized,310,DQN-Rand,337.48160469532013
domain_randomized_randomized,311,DQN-Rand,315.37542486190796
domain_randomized_randomized,312,DQN-Rand,382.253413438797
domain_randomized_randomized,313,DQN-Rand,419.86407494544983
domain_randomized_randomized,314,DQN-Rand,283.9702788591385
domain_randomized_randomized,315,DQN-Rand,186.19320848584175
domain_randomized_randomized,316,DQN-Rand,30.395968735218048
domain_randomized_randomized,317,DQN-Rand,424.098491191864
domain_randomized_randomized,318,DQN-Rand,79.17701053619385
domain_randomized_randomized,319,DQN-Rand,9.521271526813507
domain_randomized_randomized,320,DQN-Rand,311.35366201400757
domain_randomized_randomized,321,DQN-Rand,301.88080525398254
domain_randomized_randomized,322,DQN-Rand,187.64307230710983
domain_randomized_randomized,323,DQN-Rand,279.4037787914276
domain_randomized_randomized,324,DQN-Rand,235.28644394874573
domain_randomized_randomized,325,DQN-Rand,218.31740522384644
domain_randomized_randomized,326,DQN-Rand,226.4890834093094
domain_randomized_randomized,327,DQN-Rand,474.6166625022888
domain_randomized_randomized,328,DQN-Rand,231.91471135616302
domain_randomized_randomized,329,DQN-Rand,268.08612637221813
domain_randomized_randomized,330,DQN-Rand,161.48158583045006
domain_randomized_randomized,331,DQN-Rand,243.20236539840698
domain_randomized_randomized,332,DQN-Rand,302.4996259212494
domain_randomized_randomized,333,DQN-Rand,260.87848258018494
domain_randomized_randomized,334,DQN-Rand,230.82597661018372
domain_randomized_randomized,335,DQN-Rand,4.9346935376524925
domain_randomized_randomized,336,DQN-Rand,249.60470485687256
domain_randomized_randomized,337,DQN-Rand,301.30580496788025
domain_randomized_randomized,338,DQN-Rand,272.48753571510315
domain_randomized_randomized,339,DQN-Rand,399.5134347677231
domain_randomized_randomized,340,DQN-Rand,117.52877873182297
domain_randomized_randomized,341,DQN-Rand,196.74400706589222
domain_randomized_randomized,342,DQN-Rand,261.57312574982643
domain_randomized_randomized,343,DQN-Rand,330.9694776535034
domain_randomized_randomized,344,DQN-Rand,381.1006474494934
domain_randomized_randomized,345,DQN-Rand,341.74833726882935
domain_randomized_randomized,346,DQN-Rand,172.88184908032417
domain_randomized_randomized,347,DQN-Rand,460.27521657943726
domain_randomized_randomized,348,DQN-Rand,294.2465262413025
domain_randomized_randomized,349,DQN-Rand,188.5855791568756
domain_randomized_randomized,350,DQN-Rand,332.5468854904175
domain_randomized_randomized,351,DQN-Rand,316.7407338619232
domain_randomized_randomized,352,DQN-Rand,88.0603405451402
domain_randomized_randomized,353,DQN-Rand,295.5310254096985
domain_randomized_randomized,354,DQN-Rand,75.26151466369629
domain_randomized_randomized,355,DQN-Rand,123.84938670694828
domain_randomized_randomized,356,DQN-Rand,290.69417238235474
domain_randomized_randomized,357,DQN-Rand,151.23356699943542
domain_randomized_randomized,358,DQN-Rand,252.72618854045868
domain_randomized_randomized,359,DQN-Rand,306.24140977859497
