scenario,scenario_title,method,path_found,energy_feasible,task_success,battery_capacity,energy_margin,path_length,total_cost,energy,terrain_risk,shadow_ratio,comm_blackout_ratio,avg_slope,setting,sample_seed,replan_count,collision_fail,online_runtime_sec,known_cell_ratio
crater_field,Dense Crater Field,PPO,0,1,0,90.0,0.12125981433149491,53.526911934581186,212.93260776616242,89.8787401856685,38.185588245839774,0.022222222222222223,0.9777777777777777,0.26301307212977276,offline_full_map,10387,,,,
crater_field,Dense Crater Field,BFS-online,0,0,0,90.0,-0.8732882847789796,39.284271247461895,183.61235666335972,90.87328828477898,31.47960791064559,0.0,0.96875,0.37280024720767485,online_local_view,10387,31.0,0.0,0.2395833390764892,0.23209876543209876
crater_field,Dense Crater Field,Greedy-online,0,0,0,90.0,-1.1489402275961424,53.04163056034261,224.73267298141343,91.14894022759614,44.08588338865394,0.0,0.9787234042553191,0.32310390188625376,online_local_view,10387,46.0,0.0,0.0390197578817606,0.23012345679012347
crater_field,Dense Crater Field,A* shortest-online,0,0,0,90.0,-0.6304914069402656,38.698484809834994,184.50556302546323,90.63049140694027,32.8404473997431,0.0,1.0,0.4013047548304226,online_local_view,10387,30.0,0.0,0.04983188817277551,0.2325925925925926
crater_field,Dense Crater Field,A* risk-aware-online,0,0,0,90.0,-0.39559426513029905,45.69848480983499,185.4285463679335,90.3955942651303,28.01600468321045,0.0,0.8947368421052632,0.24515801797922226,online_local_view,10387,37.0,0.0,1.4400183339603245,0.2562962962962963
crater_field,Dense Crater Field,D* Lite-style,0,0,0,90.0,-0.39559426513029905,45.69848480983499,185.4285463679335,90.3955942651303,28.01600468321045,0.0,0.8947368421052632,0.24515801797922226,online_local_view,10387,37.0,0.0,1.429291876964271,0.2562962962962963
crater_field,Dense Crater Field,DQN-online,0,1,0,90.0,0.12125981433149491,53.526911934581186,212.93260776616242,89.8787401856685,38.185588245839774,0.022222222222222223,0.9777777777777777,0.26301307212977276,online_local_view,10387,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,0,1,0,90.0,0.12125981433149491,53.526911934581186,212.93260776616242,89.8787401856685,38.185588245839774,0.022222222222222223,0.9777777777777777,0.26301307212977276,online_local_view,10387,0.0,0.0,,
crater_field,Dense Crater Field,BFS,0,0,0,90.0,-2.6561528200979723,42.01219330881975,149.14214566146373,92.65615282009797,12.591018039825276,0.0,1.0,0.26906509805887985,offline_full_map,10424,,,,
crater_field,Dense Crater Field,Greedy,0,0,0,90.0,-0.5405926588688033,47.597979746446654,156.7076667421533,90.5405926588688,13.452099281743974,0.0,1.0,0.22573241302010738,offline_full_map,10424,,,,
crater_field,Dense Crater Field,A* shortest,0,0,0,90.0,-0.669201378685969,42.42640687119284,150.1519180441283,90.66920137868597,13.547741863901859,0.0,1.0,0.24508844722264062,offline_full_map,10424,,,,
crater_field,Dense Crater Field,A* risk-aware,0,0,0,90.0,,,,,,,,,offline_full_map,10424,,,,
crater_field,Dense Crater Field,DQN,0,1,0,90.0,0.6647126323885431,46.76955262170046,155.30625567353698,89.33528736761146,13.255993504384996,0.0,1.0,0.22043225687527013,offline_full_map,10424,,,,
crater_field,Dense Crater Field,PPO,0,1,0,90.0,0.6647126323885431,46.76955262170046,155.30625567353698,89.33528736761146,13.255993504384996,0.0,1.0,0.22043225687527013,offline_full_map,10424,,,,
crater_field,Dense Crater Field,BFS-online,0,0,0,90.0,-2.6561528200979723,42.01219330881975,149.14214566146373,92.65615282009797,12.591018039825276,0.0,1.0,0.26906509805887985,online_local_view,10424,30.0,0.0,0.18573231995105743,0.25135802469135804
crater_field,Dense Crater Field,Greedy-online,0,0,0,90.0,-0.5405926588688033,47.597979746446654,156.7076667421533,90.5405926588688,13.452099281743974,0.0,1.0,0.22573241302010738,online_local_view,10424,36.0,0.0,0.02967326110228896,0.2780246913580247
crater_field,Dense Crater Field,A* shortest-online,0,0,0,90.0,-0.669201378685969,42.42640687119284,150.1519180441283,90.66920137868597,13.547741863901859,0.0,1.0,0.24508844722264062,online_local_view,10424,30.0,0.0,0.026199000887572765,0.254320987654321
crater_field,Dense Crater Field,A* risk-aware-online,0,1,0,90.0,90.0,0.0,0.0,0.0,0.2050251984595218,0.0,1.0,0.2050251984595218,online_local_view,10424,1.0,0.0,0.07496089395135641,0.03950617283950617
crater_field,Dense Crater Field,D* Lite-style,0,1,0,90.0,90.0,0.0,0.0,0.0,0.2050251984595218,0.0,1.0,0.2050251984595218,online_local_view,10424,1.0,0.0,0.06977341882884502,0.03950617283950617
crater_field,Dense Crater Field,DQN-online,0,1,0,90.0,0.6647126323885431,46.76955262170046,155.30625567353698,89.33528736761146,13.255993504384996,0.0,1.0,0.22043225687527013,online_local_view,10424,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,0,1,0,90.0,0.6647126323885431,46.76955262170046,155.30625567353698,89.33528736761146,13.255993504384996,0.0,1.0,0.22043225687527013,online_local_view,10424,0.0,0.0,,
crater_field,Dense Crater Field,BFS,0,0,0,90.0,-3.25705537536831,47.18376618407355,200.39832550288486,93.25705537536831,36.09025339363538,0.0,1.0,0.4240609025306858,offline_full_map,10461,,,,
crater_field,Dense Crater Field,Greedy,0,0,0,90.0,-0.33334300156811025,52.52691193458118,202.1203517000136,90.33334300156811,32.65819561835547,0.0,1.0,0.29791353678080607,offline_full_map,10461,,,,
crater_field,Dense Crater Field,A* shortest,0,0,0,90.0,-0.10201109699268329,48.769552621700456,205.6568062437331,90.10201109699268,38.0227077588745,0.0,1.0,0.34288994253524363,offline_full_map,10461,,,,
crater_field,Dense Crater Field,A* risk-aware,0,0,0,90.0,,,,,,,,,offline_full_map,10461,,,,
crater_field,Dense Crater Field,DQN,0,1,0,90.0,1.5823527293991333,52.52691193458118,199.52297039476989,88.41764727060087,31.997071006562614,0.0,1.0,0.2828879774218777,offline_full_map,10461,,,,
crater_field,Dense Crater Field,PPO,0,1,0,90.0,1.5823527293991333,52.52691193458118,199.52297039476989,88.41764727060087,31.997071006562614,0.0,1.0,0.2828879774218777,offline_full_map,10461,,,,
crater_field,Dense Crater Field,BFS-online,0,0,0,90.0,-1.132993037028342,43.8700576850888,206.44973549450978,91.13299303702834,40.18572572360024,0.0,1.0,0.44285745198919574,online_local_view,10461,36.0,0.0,0.24058646196499467,0.25925925925925924
crater_field,Dense Crater Field,Greedy-online,0,0,0,90.0,-0.33334300156811025,52.52691193458118,202.1203517000136,90.33334300156811,32.65819561835547,0.0,1.0,0.29791353678080607,online_local_view,10461,43.0,0.0,0.0344501668587327,0.2938271604938272
crater_field,Dense Crater Field,A* shortest-online,0,0,0,90.0,-1.1332504055918236,41.52691193458119,204.92440590654888,91.13325040559182,42.48556881943519,0.0,1.0,0.48895663089197544,online_local_view,10461,32.0,0.0,0.07180543895810843,0.24345679012345678
crater_field,Dense Crater Field,A* risk-aware-online,0,1,0,90.0,90.0,0.0,0.0,0.0,0.22898326611879471,0.0,1.0,0.22898326611879471,online_local_view,10461,1.0,0.0,0.06899088807404041,0.03950617283950617
crater_field,Dense Crater Field,D* Lite-style,0,1,0,90.0,90.0,0.0,0.0,0.0,0.22898326611879471,0.0,1.0,0.22898326611879471,online_local_view,10461,1.0,0.0,0.06741254823282361,0.03950617283950617
crater_field,Dense Crater Field,DQN-online,0,1,0,90.0,1.5823527293991333,52.52691193458118,199.52297039476989,88.41764727060087,31.997071006562614,0.0,1.0,0.2828879774218777,online_local_view,10461,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,0,1,0,90.0,1.5823527293991333,52.52691193458118,199.52297039476989,88.41764727060087,31.997071006562614,0.0,1.0,0.2828879774218777,online_local_view,10461,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,BFS,0,0,0,92.0,-0.13114888840085825,50.01219330881974,174.805915114742,92.13114888840086,26.149377876792286,0.0,0.6923076923076923,0.27818917632800744,offline_full_map,10303,,,,
slope_ridges,Highland Ridges And Slopes,Greedy,0,0,0,92.0,-2.967632451143416,51.84062043356593,157.88606210957607,94.96763245114342,18.39820325633689,0.0,0.625,0.2899550814084223,offline_full_map,10303,,,,
slope_ridges,Highland Ridges And Slopes,A* shortest,0,0,0,92.0,-2.1338668063218336,48.01219330881975,164.71964566347944,94.13386680632183,20.885418285115517,0.0,0.7027027027027027,0.2658221158139329,offline_full_map,10303,,,,
slope_ridges,Highland Ridges And Slopes,A* risk-aware,1,1,1,92.0,2.659993674223557,55.08326112068523,153.1418742917347,89.34000632577644,17.236121557492144,0.0,0.6190476190476191,0.2484790847021938,offline_full_map,10303,,,,
slope_ridges,Highland Ridges And Slopes,DQN,0,1,0,92.0,0.3057873734183687,52.42640687119285,155.84662914706163,91.69421262658163,18.514829289262575,0.0,0.6097560975609756,0.2857275436405506,offline_full_map,10303,,,,
slope_ridges,Highland Ridges And Slopes,PPO,0,1,0,92.0,0.3057873734183687,52.42640687119285,155.84662914706163,91.69421262658163,18.514829289262575,0.0,0.6097560975609756,0.2857275436405506,offline_full_map,10303,,,,
slope_ridges,Highland Ridges And Slopes,BFS-online,0,0,0,92.0,-0.13114888840085825,50.01219330881974,174.805915114742,92.13114888840086,26.149377876792286,0.0,0.6923076923076923,0.27818917632800744,online_local_view,10303,38.0,0.0,0.2292001200839877,0.28987654320987655
slope_ridges,Highland Ridges And Slopes,Greedy-online,0,0,0,92.0,-2.967632451143416,51.84062043356593,157.88606210957607,94.96763245114342,18.39820325633689,0.0,0.625,0.2899550814084223,online_local_view,10303,39.0,0.0,0.029024373274296522,0.29777777777777775
slope_ridges,Highland Ridges And Slopes,A* shortest-online,0,0,0,92.0,-2.7689417075813623,49.42640687119284,155.26829065756795,94.76894170758136,16.74509925677301,0.0,0.6578947368421053,0.26171313833613186,online_local_view,10303,37.0,0.0,0.0975035997107625,0.28641975308641976
slope_ridges,Highland Ridges And Slopes,A* risk-aware-online,0,1,0,92.0,92.0,0.0,0.0,0.0,0.22744048721779442,0.0,1.0,0.22744048721779442,online_local_view,10303,1.0,0.0,0.06860779086127877,0.03950617283950617
slope_ridges,Highland Ridges And Slopes,D* Lite-style,0,1,0,92.0,92.0,0.0,0.0,0.0,0.22744048721779442,0.0,1.0,0.22744048721779442,online_local_view,10303,1.0,0.0,0.06977497600018978,0.03950617283950617
slope_ridges,Highland Ridges And Slopes,DQN-online,0,1,0,92.0,0.3057873734183687,52.42640687119285,155.84662914706163,91.69421262658163,18.514829289262575,0.0,0.6097560975609756,0.2857275436405506,online_local_view,10303,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,PPO-online,0,1,0,92.0,0.3057873734183687,52.42640687119285,155.84662914706163,91.69421262658163,18.514829289262575,0.0,0.6097560975609756,0.2857275436405506,online_local_view,10303,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,BFS,0,0,0,92.0,-1.2996434148025031,36.35533905932738,136.94326066568647,93.2996434148025,9.639977533624664,0.0,0.8518518518518519,0.2625917605046172,offline_full_map,10340,,,,
slope_ridges,Highland Ridges And Slopes,Greedy,0,0,0,92.0,-0.9790272611933801,39.769552621700456,132.0536748895829,92.97902726119338,5.740573978273461,0.0,0.8,0.1913524659424487,offline_full_map,10340,,,,
slope_ridges,Highland Ridges And Slopes,A* shortest,0,0,0,92.0,-0.9055140028209223,36.76955262170047,135.46079299295351,92.90551400282092,8.936918932422689,0.0,0.8148148148148148,0.2365525530526922,offline_full_map,10340,,,,
slope_ridges,Highland Ridges And Slopes,A* risk-aware,1,1,1,92.0,3.9590762629620855,67.2842712474619,155.6163814193382,88.04092373703791,7.577064113027028,0.0,0.6833333333333333,0.1262844018837838,offline_full_map,10340,,,,
slope_ridges,Highland Ridges And Slopes,DQN,0,1,0,92.0,0.4350267223584865,40.941125496954264,133.13299209862726,91.56497327764151,5.6339451708696515,0.0,0.8125,0.1760607865896766,offline_full_map,10340,,,,
slope_ridges,Highland Ridges And Slopes,PPO,0,1,0,92.0,0.4350267223584865,40.941125496954264,133.13299209862726,91.56497327764151,5.6339451708696515,0.0,0.8125,0.1760607865896766,offline_full_map,10340,,,,
slope_ridges,Highland Ridges And Slopes,BFS-online,0,0,0,92.0,-0.38815188512407417,35.52691193458118,136.7411672235459,92.38815188512407,9.683524181717063,0.0,0.8888888888888888,0.2642045993228542,online_local_view,10340,26.0,0.0,0.18438645778223872,0.21580246913580248
slope_ridges,Highland Ridges And Slopes,Greedy-online,0,0,0,92.0,-0.9790272611933801,39.769552621700456,132.0536748895829,92.97902726119338,5.740573978273461,0.0,0.8,0.1913524659424487,online_local_view,10340,29.0,0.0,0.023120088037103415,0.23901234567901233
slope_ridges,Highland Ridges And Slopes,A* shortest-online,0,0,0,92.0,-0.9055140028209223,36.76955262170047,135.46079299295351,92.90551400282092,8.936918932422689,0.0,0.8148148148148148,0.2365525530526922,online_local_view,10340,26.0,0.0,0.024186715949326754,0.22469135802469137
slope_ridges,Highland Ridges And Slopes,A* risk-aware-online,0,0,0,92.0,-0.9790272611933801,39.769552621700456,132.0536748895829,92.97902726119338,5.740573978273461,0.0,0.8,0.1913524659424487,online_local_view,10340,29.0,0.0,0.9381172978319228,0.23901234567901233
slope_ridges,Highland Ridges And Slopes,D* Lite-style,0,0,0,92.0,-0.9790272611933801,39.769552621700456,132.0536748895829,92.97902726119338,5.740573978273461,0.0,0.8,0.1913524659424487,online_local_view,10340,29.0,0.0,0.9309267629869282,0.23901234567901233
slope_ridges,Highland Ridges And Slopes,DQN-online,0,1,0,92.0,0.4350267223584865,40.941125496954264,133.13299209862726,91.56497327764151,5.6339451708696515,0.0,0.8125,0.1760607865896766,online_local_view,10340,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,PPO-online,0,1,0,92.0,0.4350267223584865,40.941125496954264,133.13299209862726,91.56497327764151,5.6339451708696515,0.0,0.8125,0.1760607865896766,online_local_view,10340,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,BFS,1,1,1,92.0,0.5796897373067651,52.840620433565945,178.6658492748979,91.42031026269323,28.802640018067567,0.0,0.6341463414634146,0.26713756141628214,offline_full_map,10377,,,,
slope_ridges,Highland Ridges And Slopes,Greedy,1,1,1,92.0,7.370737426271063,55.18376618407356,169.86528750909486,84.62926257372894,26.026729951320544,0.0,0.5777777777777777,0.21948288780712313,offline_full_map,10377,,,,
slope_ridges,Highland Ridges And Slopes,A* shortest,0,0,0,92.0,-1.862568533162488,50.426406871192846,183.65635570856043,93.86256853316249,30.387109777800735,0.0,0.6410256410256411,0.2778746096871983,offline_full_map,10377,,,,
slope_ridges,Highland Ridges And Slopes,A* risk-aware,1,1,1,92.0,7.75683540943659,57.183766184073555,154.37215936325492,84.24316459056341,15.812789527138865,0.0,0.6170212765957447,0.15559126653486952,offline_full_map,10377,,,,
slope_ridges,Highland Ridges And Slopes,DQN,1,1,1,92.0,7.370737426271063,55.18376618407356,169.86528750909486,84.62926257372894,26.026729951320544,0.0,0.5777777777777777,0.21948288780712313,offline_full_map,10377,,,,
slope_ridges,Highland Ridges And Slopes,PPO,1,1,1,92.0,7.370737426271063,55.18376618407356,169.86528750909486,84.62926257372894,26.026729951320544,0.0,0.5777777777777777,0.21948288780712313,offline_full_map,10377,,,,
slope_ridges,Highland Ridges And Slopes,BFS-online,1,1,1,92.0,1.8331832610026169,53.42640687119285,178.84570733772952,90.16681673899738,29.834696501217078,0.0,0.5952380952380952,0.2853499166956447,online_local_view,10377,41.0,0.0,0.22144621331244707,0.3046913580246914
slope_ridges,Highland Ridges And Slopes,Greedy-online,1,1,1,92.0,7.370737426271063,55.18376618407356,169.86528750909486,84.62926257372894,26.026729951320544,0.0,0.5777777777777777,0.21948288780712313,online_local_view,10377,44.0,0.0,0.02944835787639022,0.31160493827160496
slope_ridges,Highland Ridges And Slopes,A* shortest-online,1,0,0,92.0,-0.7203021418467159,53.42640687119285,185.29006555296854,92.72030214184672,32.40096446978791,0.0,0.5714285714285714,0.30597534451875963,online_local_view,10377,41.0,0.0,0.04797698091715574,0.30765432098765433
slope_ridges,Highland Ridges And Slopes,A* risk-aware-online,1,1,1,92.0,8.948148148730766,56.25483399593903,166.12889721045065,83.05185185126923,24.467804744675355,0.0,0.5909090909090909,0.18904101692443984,online_local_view,10377,43.0,0.0,1.10485471598804,0.31407407407407406
slope_ridges,Highland Ridges And Slopes,D* Lite-style,1,1,1,92.0,8.948148148730766,56.25483399593903,166.12889721045065,83.05185185126923,24.467804744675355,0.0,0.5909090909090909,0.18904101692443984,online_local_view,10377,43.0,0.0,1.10300028976053,0.31407407407407406
slope_ridges,Highland Ridges And Slopes,DQN-online,1,1,1,92.0,7.370737426271063,55.18376618407356,169.86528750909486,84.62926257372894,26.026729951320544,0.0,0.5777777777777777,0.21948288780712313,online_local_view,10377,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,PPO-online,1,1,1,92.0,7.370737426271063,55.18376618407356,169.86528750909486,84.62926257372894,26.026729951320544,0.0,0.5777777777777777,0.21948288780712313,online_local_view,10377,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,BFS,0,0,0,92.0,-1.914690639248093,43.76955262170047,162.84790905672133,93.9146906392481,20.106757408762274,0.0,0.7647058823529411,0.2913752179047728,offline_full_map,10414,,,,
slope_ridges,Highland Ridges And Slopes,Greedy,0,0,0,92.0,-2.623552016812866,43.52691193458119,158.3962029182824,94.62355201681287,18.78963060639234,0.0,0.7142857142857143,0.3425608744683527,offline_full_map,10414,,,,
slope_ridges,Highland Ridges And Slopes,A* shortest,0,0,0,92.0,-2.0170355121347967,42.35533905932738,162.13278661220446,94.0170355121348,19.807193319176584,0.0,0.7878787878787878,0.2911270702780783,offline_full_map,10414,,,,
slope_ridges,Highland Ridges And Slopes,A* risk-aware,1,1,1,92.0,0.40417116155083477,58.01219330881975,159.17069053537082,91.59582883844917,15.28326448840652,0.0,0.6170212765957447,0.1804949891150323,offline_full_map,10414,,,,
slope_ridges,Highland Ridges And Slopes,DQN,0,1,0,92.0,2.064155986236287,47.87005768508881,147.7083107337769,89.93584401376371,13.857269036604105,0.0,0.7317073170731707,0.33798217162449035,offline_full_map,10414,,,,
slope_ridges,Highland Ridges And Slopes,PPO,0,1,0,92.0,2.064155986236287,47.87005768508881,147.7083107337769,89.93584401376371,13.857269036604105,0.0,0.7317073170731707,0.33798217162449035,offline_full_map,10414,,,,
slope_ridges,Highland Ridges And Slopes,BFS-online,0,0,0,92.0,-0.13668278195862626,39.11269837220808,161.56076381066137,92.13668278195863,20.85196228567443,0.06451612903225806,0.8709677419354839,0.343611686634659,online_local_view,10414,30.0,0.0,0.21527456399053335,0.2311111111111111
slope_ridges,Highland Ridges And Slopes,Greedy-online,0,0,0,92.0,-2.623552016812866,43.52691193458119,158.3962029182824,94.62355201681287,18.78963060639234,0.0,0.7142857142857143,0.3425608744683527,online_local_view,10414,34.0,0.0,0.02612248808145523,0.2562962962962963
slope_ridges,Highland Ridges And Slopes,A* shortest-online,0,0,0,92.0,-1.0489653415337727,40.183766184073555,162.5255926855777,93.04896534153377,22.22750602009791,0.0,0.8,0.3442502006699303,online_local_view,10414,29.0,0.0,0.03688477212563157,0.24098765432098765
slope_ridges,Highland Ridges And Slopes,A* risk-aware-online,0,0,0,92.0,-0.09337878938944755,51.76955262170047,153.3079511442782,92.09337878938945,14.431194381995807,0.0,0.6666666666666666,0.2424093900475193,online_local_view,10414,41.0,0.0,1.2835488100536168,0.2992592592592593
slope_ridges,Highland Ridges And Slopes,D* Lite-style,0,0,0,92.0,-0.09337878938944755,51.76955262170047,153.3079511442782,92.09337878938945,14.431194381995807,0.0,0.6666666666666666,0.2424093900475193,online_local_view,10414,41.0,0.0,1.2861165329813957,0.2992592592592593
slope_ridges,Highland Ridges And Slopes,DQN-online,0,1,0,92.0,2.064155986236287,47.87005768508881,147.7083107337769,89.93584401376371,13.857269036604105,0.0,0.7317073170731707,0.33798217162449035,online_local_view,10414,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,PPO-online,0,1,0,92.0,2.064155986236287,47.87005768508881,147.7083107337769,89.93584401376371,13.857269036604105,0.0,0.7317073170731707,0.33798217162449035,online_local_view,10414,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,BFS,0,0,0,92.0,-0.10497651912926642,46.012193308819754,155.26566695868885,92.10497651912927,17.69898901976742,0.0,0.6857142857142857,0.26282825770764046,offline_full_map,10451,,,,
slope_ridges,Highland Ridges And Slopes,Greedy,0,0,0,92.0,-1.761206647017687,46.284271247461895,174.8533832872394,93.76120664701769,21.664345948192057,0.0,0.8717948717948718,0.27216271662030944,offline_full_map,10451,,,,
slope_ridges,Highland Ridges And Slopes,A* shortest,0,0,0,92.0,-2.3747343728146717,46.42640687119285,164.4563704720619,94.37473437281467,21.150743002047214,0.0,0.6857142857142857,0.26430694291563467,offline_full_map,10451,,,,
slope_ridges,Highland Ridges And Slopes,A* risk-aware,1,1,1,92.0,6.473010706331436,57.183766184073555,153.22007499519688,85.52698929366856,15.470081022368385,0.0,0.5531914893617021,0.16638470260358265,offline_full_map,10451,,,,
slope_ridges,Highland Ridges And Slopes,DQN,0,1,0,92.0,0.3238732026375857,48.355339059327356,153.36266400349854,91.67612679736241,12.949207669265558,0.0,0.7692307692307693,0.20126173510937326,offline_full_map,10451,,,,
slope_ridges,Highland Ridges And Slopes,PPO,0,1,0,92.0,0.3238732026375857,48.355339059327356,153.36266400349854,91.67612679736241,12.949207669265558,0.0,0.7692307692307693,0.20126173510937326,offline_full_map,10451,,,,
slope_ridges,Highland Ridges And Slopes,BFS-online,0,0,0,92.0,-0.35499432582845714,46.597979746446654,166.06247910788105,92.35499432582846,21.845783362260434,0.0,0.6944444444444444,0.25266064895167856,online_local_view,10451,35.0,0.0,0.21073843399062753,0.2706172839506173
slope_ridges,Highland Ridges And Slopes,Greedy-online,0,0,0,92.0,-0.7984607580575158,47.62741699796952,195.3647034271458,92.79846075805752,30.655621988296232,0.0,1.0,0.3453719521022912,online_local_view,10451,41.0,0.0,0.04155968502163887,0.1980246913580247
slope_ridges,Highland Ridges And Slopes,A* shortest-online,0,0,0,92.0,-0.021082023971047192,45.42640687119285,159.40646835799558,92.02108202397105,19.960935649482828,0.0,0.7058823529411765,0.262086342631848,online_local_view,10451,33.0,0.0,0.03854170208796859,0.26765432098765435
slope_ridges,Highland Ridges And Slopes,A* risk-aware-online,1,0,0,92.0,-1.80825777560041,52.840620433565945,155.4943878849744,93.80825777560041,14.466788577847147,0.0,0.6341463414634146,0.16626313604505236,online_local_view,10451,40.0,0.0,1.082773381844163,0.3022222222222222
slope_ridges,Highland Ridges And Slopes,D* Lite-style,1,0,0,92.0,-1.80825777560041,52.840620433565945,155.4943878849744,93.80825777560041,14.466788577847147,0.0,0.6341463414634146,0.16626313604505236,online_local_view,10451,40.0,0.0,1.0843685390427709,0.3022222222222222
slope_ridges,Highland Ridges And Slopes,DQN-online,0,1,0,92.0,0.3238732026375857,48.355339059327356,153.36266400349854,91.67612679736241,12.949207669265558,0.0,0.7692307692307693,0.20126173510937326,online_local_view,10451,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,PPO-online,0,1,0,92.0,0.3238732026375857,48.355339059327356,153.36266400349854,91.67612679736241,12.949207669265558,0.0,0.7692307692307693,0.20126173510937326,online_local_view,10451,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,BFS,0,0,0,92.0,-2.679813513832954,43.18376618407356,172.99879029092423,94.67981351383295,27.32560662769873,0.0,0.7575757575757576,0.4159274735666282,offline_full_map,10488,,,,
slope_ridges,Highland Ridges And Slopes,Greedy,0,0,0,92.0,-2.842337345551229,50.597979746446654,161.0498929360117,94.84233734555123,18.177045881824398,0.0,0.65,0.24192614704561005,offline_full_map,10488,,,,
slope_ridges,Highland Ridges And Slopes,A* shortest,0,0,0,92.0,-5.029466597802866,47.42640687119285,181.72200052146275,97.02946659780287,29.05256853775985,0.0,0.6666666666666666,0.31118245938221795,offline_full_map,10488,,,,
slope_ridges,Highland Ridges And Slopes,A* risk-aware,0,0,0,92.0,,,,,,,,,offline_full_map,10488,,,,
slope_ridges,Highland Ridges And Slopes,DQN,0,1,0,92.0,0.23668034890489764,49.941125496954285,161.36170885512138,91.7633196510951,19.14374304449868,0.0,0.6585365853658537,0.2388717815731386,offline_full_map,10488,,,,
slope_ridges,Highland Ridges And Slopes,PPO,0,1,0,92.0,0.23668034890489764,49.941125496954285,161.36170885512138,91.7633196510951,19.14374304449868,0.0,0.6585365853658537,0.2388717815731386,offline_full_map,10488,,,,
slope_ridges,Highland Ridges And Slopes,BFS-online,0,0,0,92.0,-1.2587771469444817,43.18376618407356,170.9697165950498,93.25877714694448,26.717569298712736,0.0,0.7575757575757576,0.397502099960992,online_local_view,10488,32.0,0.0,0.20379184978082776,0.254320987654321
slope_ridges,Highland Ridges And Slopes,Greedy-online,0,0,0,92.0,-2.842337345551229,50.597979746446654,161.0498929360117,94.84233734555123,18.177045881824398,0.0,0.65,0.24192614704561005,online_local_view,10488,39.0,0.0,0.02851549070328474,0.291358024691358
slope_ridges,Highland Ridges And Slopes,A* shortest-online,0,0,0,92.0,-1.339555176974386,46.01219330881976,177.79316782406548,93.33955517697439,29.3403818626808,0.0,0.6857142857142857,0.3282966246480229,online_local_view,10488,34.0,0.0,0.059026763308793306,0.2725925925925926
slope_ridges,Highland Ridges And Slopes,A* risk-aware-online,0,0,0,92.0,-3.6675173795739084,51.01219330881974,170.54648616094647,95.66751737957391,21.64796786676227,0.0,0.675,0.22244919666905666,online_local_view,10488,39.0,0.0,1.0765307741239667,0.2938271604938272
slope_ridges,Highland Ridges And Slopes,D* Lite-style,0,0,0,92.0,-3.6675173795739084,51.01219330881974,170.54648616094647,95.66751737957391,21.64796786676227,0.0,0.675,0.22244919666905666,online_local_view,10488,39.0,0.0,1.077556001022458,0.2938271604938272
slope_ridges,Highland Ridges And Slopes,DQN-online,0,1,0,92.0,0.23668034890489764,49.941125496954285,161.36170885512138,91.7633196510951,19.14374304449868,0.0,0.6585365853658537,0.2388717815731386,online_local_view,10488,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,PPO-online,0,1,0,92.0,0.23668034890489764,49.941125496954285,161.36170885512138,91.7633196510951,19.14374304449868,0.0,0.6585365853658537,0.2388717815731386,online_local_view,10488,0.0,0.0,,
slope_ridges,Highland Ridges And Slopes,BFS,0,0,0,92.0,-2.0585495385792,44.840620433565945,151.69605664062,94.0585495385792,15.600307617143045,0.0,0.696969696969697,0.2409184126406984,offline_full_map,10525,,,,
slope_ridges,Highland Ridges And Slopes,Greedy,1,1,1,92.0,1.3011236016868963,52.840620433565945,148.2611946397822,90.6988763983131,12.765980091423966,0.024390243902439025,0.6341463414634146,0.16624341686399913,offline_full_map,10525,,,,
slope_ridges,Highland Ridges And Slopes,A* shortest,0,0,0,92.0,-0.8787943873461472,43.42640687119284,152.95369955875387,92.87879438734615,17.08648875529304,0.03125,0.71875,0.26832777360290744,offline_full_map,10525,,,,
slope_ridges,Highland Ridges And Slopes,A* risk-aware,1,1,1,92.0,7.062916369926086,60.59797974644666,137.2982026079076,84.93708363007391,5.285708734302455,0.0,0.62,0.1057141746860491,offline_full_map,10525,,,,
slope_ridges,Highland Ridges And Slopes,DQN,1,1,1,92.0,0.5828221477311502,53.426406871192846,151.65016569121232,91.41717785226885,13.746171340778375,0.023809523809523808,0.6190476190476191,0.16538503192329465,offline_full_map,10525,,,,
slope_ridges,Highland Ridges And Slopes,PPO,1,1,1,92.0,0.5828221477311502,53.426406871192846,151.65016569121232,91.41717785226885,13.746171340778375,0.023809523809523808,0.6190476190476191,0.16538503192329465,offline_full_map,10525,,,,
